,Date,Day,Season,Team,Opp,Site,P1,P2,P3,Final,Line,Total,SUm,SUr,OUr,ot
788,2021-03-13 00:00:00,Saturday,2020,Panthers,Blackhawks,home,0-0,3-1,1-1,4-2,-169,6.0,2.0,W,P,0.0
789,2021-03-13 00:00:00,Saturday,2020,Blackhawks,Panthers,away,0-0,1-3,1-1,2-4,152,6.0,-2.0,L,P,0.0
790,2021-03-13 00:00:00,Saturday,2020,Blue Jackets,Stars,home,1-1,2-1,0-1,4-3,115,5.5,1.0,W,O,1.0
791,2021-03-13 00:00:00,Saturday,2020,Stars,Blue Jackets,away,1-1,1-2,1-0,3-4,-127,5.5,-1.0,L,O,1.0
792,2021-03-13 00:00:00,Saturday,2020,Maple Leafs,Jets,home,0-0,2-2,0-3,2-5,-200,6.5,-3.0,L,O,0.0
793,2021-03-13 00:00:00,Saturday,2020,Jets,Maple Leafs,away,0-0,2-2,3-0,5-2,175,6.5,3.0,W,O,0.0
794,2021-03-13 00:00:00,Saturday,2020,Canucks,Oilers,home,0-0,1-1,1-0,2-1,110,6.5,1.0,W,U,0.0
795,2021-03-13 00:00:00,Saturday,2020,Oilers,Canucks,away,0-0,1-1,0-1,1-2,-121,6.5,-1.0,L,U,0.0
796,2021-03-13 00:00:00,Saturday,2020,Ducks,Sharks,home,0-1,1-1,0-1,1-3,100,6.0,-2.0,L,U,0.0
797,2021-03-13 00:00:00,Saturday,2020,Sharks,Ducks,away,1-0,1-1,1-0,3-1,-120,6.0,2.0,W,U,0.0
798,2021-03-14 00:00:00,Sunday,2020,Wild,Coyotes,home,0-1,1-0,3-0,4-1,-185,5.5,3.0,W,U,0.0
799,2021-03-14 00:00:00,Sunday,2020,Coyotes,Wild,away,1-0,0-1,0-3,1-4,166,5.5,-3.0,L,U,0.0
800,2021-03-14 00:00:00,Sunday,2020,Red Wings,Hurricanes,home,0-0,0-1,1-1,1-2,180,5.5,-1.0,L,U,0.0
801,2021-03-14 00:00:00,Sunday,2020,Hurricanes,Red Wings,away,0-0,1-0,1-1,2-1,-210,5.5,1.0,W,U,0.0
802,2021-03-14 00:00:00,Sunday,2020,Senators,Maple Leafs,home,2-1,2-0,0-2,4-3,210,6.5,1.0,W,O,0.0
803,2021-03-14 00:00:00,Sunday,2020,Maple Leafs,Senators,away,1-2,0-2,2-0,3-4,-243,6.5,-1.0,L,O,0.0
804,2021-03-14 00:00:00,Sunday,2020,Avalanche,Kings,home,1-0,2-0,1-1,4-1,-256,5.5,3.0,W,U,0.0
805,2021-03-14 00:00:00,Sunday,2020,Kings,Avalanche,away,0-1,0-2,1-1,1-4,220,5.5,-3.0,L,U,0.0
806,2021-03-14 00:00:00,Sunday,2020,Blue Jackets,Stars,home,0-1,0-0,1-0,1-2,120,5.5,-1.0,L,U,1.0
807,2021-03-14 00:00:00,Sunday,2020,Stars,Blue Jackets,away,1-0,0-0,0-1,2-1,-140,5.5,1.0,W,U,1.0
808,2021-03-14 00:00:00,Sunday,2020,Devils,Islanders,home,1-2,1-0,0-0,2-3,155,5.5,-1.0,L,U,1.0
809,2021-03-14 00:00:00,Sunday,2020,Islanders,Devils,away,2-1,0-1,0-0,3-2,-175,5.5,1.0,W,U,1.0
810,2021-03-15 00:00:00,Monday,2020,Jets,Canadiens,home,0-1,1-2,1-1,2-4,100,5.5,-2.0,L,O,0.0
811,2021-03-15 00:00:00,Monday,2020,Canadiens,Jets,away,1-0,2-1,1-1,4-2,-120,5.5,2.0,W,O,0.0
812,2021-03-15 00:00:00,Monday,2020,Flames,Oilers,home,0-0,3-2,1-1,4-3,-125,6.0,1.0,W,O,0.0
813,2021-03-15 00:00:00,Monday,2020,Oilers,Flames,away,0-0,2-3,1-1,3-4,113,6.0,-1.0,L,O,0.0
814,2021-03-15 00:00:00,Monday,2020,Rangers,Flyers,home,0-2,3-1,1-1,4-5,115,6.0,-1.0,L,O,1.0
815,2021-03-15 00:00:00,Monday,2020,Flyers,Rangers,away,2-0,1-3,1-1,5-4,-135,6.0,1.0,W,O,1.0
816,2021-03-15 00:00:00,Monday,2020,Lightning,Predators,home,0-0,0-3,1-1,1-4,-320,6.0,-3.0,L,U,0.0
817,2021-03-15 00:00:00,Monday,2020,Predators,Lightning,away,0-0,3-0,1-1,4-1,260,6.0,3.0,W,U,0.0
818,2021-03-15 00:00:00,Monday,2020,Panthers,Blackhawks,home,1-1,2-2,3-0,6-3,-175,6.0,3.0,W,O,0.0
819,2021-03-15 00:00:00,Monday,2020,Blackhawks,Panthers,away,1-1,2-2,0-3,3-6,158,6.0,-3.0,L,O,0.0
820,2021-03-15 00:00:00,Monday,2020,Penguins,Bruins,home,2-1,1-0,1-0,4-1,100,5.5,3.0,W,U,0.0
821,2021-03-15 00:00:00,Monday,2020,Bruins,Penguins,away,1-2,0-1,0-1,1-4,-110,5.5,-3.0,L,U,0.0
822,2021-03-15 00:00:00,Monday,2020,Senators,Canucks,home,0-2,1-0,1-0,2-3,140,6.5,-1.0,L,U,1.0
823,2021-03-15 00:00:00,Monday,2020,Canucks,Senators,away,2-0,0-1,0-1,3-2,-160,6.5,1.0,W,U,1.0
824,2021-03-15 00:00:00,Monday,2020,Knights,Sharks,home,1-0,0-0,1-1,2-1,-225,6.0,1.0,W,U,0.0
825,2021-03-15 00:00:00,Monday,2020,Sharks,Knights,away,0-1,0-0,1-1,1-2,201,6.0,-1.0,L,U,0.0
826,2021-03-15 00:00:00,Monday,2020,Sabres,Capitals,home,0-1,0-3,0-2,0-6,190,6.0,-6.0,L,P,0.0
827,2021-03-15 00:00:00,Monday,2020,Capitals,Sabres,away,1-0,3-0,2-0,6-0,-220,6.0,6.0,W,P,0.0
828,2021-03-16 00:00:00,Tuesday,2020,Devils,Sabres,home,1-0,1-2,1-0,3-2,-180,5.5,1.0,W,U,0.0
829,2021-03-16 00:00:00,Tuesday,2020,Sabres,Devils,away,0-1,2-1,0-1,2-3,162,5.5,-1.0,L,U,0.0
830,2021-03-16 00:00:00,Tuesday,2020,Capitals,Islanders,home,0-0,2-0,1-1,3-1,-105,5.5,2.0,W,U,0.0
831,2021-03-16 00:00:00,Tuesday,2020,Islanders,Capitals,away,0-0,0-2,1-1,1-3,-105,5.5,-2.0,L,U,0.0
832,2021-03-16 00:00:00,Tuesday,2020,Penguins,Bruins,home,1-1,0-0,0-1,1-2,-114,5.5,-1.0,L,U,0.0
833,2021-03-16 00:00:00,Tuesday,2020,Bruins,Penguins,away,1-1,0-0,1-0,2-1,-106,5.5,1.0,W,U,0.0
834,2021-03-16 00:00:00,Tuesday,2020,Red Wings,Hurricanes,home,2-1,1-1,1-0,4-2,210,5.5,2.0,W,O,0.0
835,2021-03-16 00:00:00,Tuesday,2020,Hurricanes,Red Wings,away,1-2,1-1,0-1,2-4,-243,5.5,-2.0,L,O,0.0
836,2021-03-16 00:00:00,Tuesday,2020,Avalanche,Ducks,home,2-4,2-0,4-0,8-4,-280,5.5,4.0,W,O,0.0
837,2021-03-16 00:00:00,Tuesday,2020,Ducks,Avalanche,away,4-2,0-2,0-4,4-8,240,5.5,-4.0,L,O,0.0
838,2021-03-16 00:00:00,Tuesday,2020,Wild,Coyotes,home,1-0,0-0,2-0,3-0,-185,5.5,3.0,W,U,0.0
839,2021-03-16 00:00:00,Tuesday,2020,Coyotes,Wild,away,0-1,0-0,0-2,0-3,166,5.5,-3.0,L,U,0.0
840,2021-03-16 00:00:00,Tuesday,2020,Stars,Lightning,home,0-1,1-1,2-1,3-4,140,5.5,-1.0,L,O,1.0
841,2021-03-16 00:00:00,Tuesday,2020,Lightning,Stars,away,1-0,1-1,1-2,4-3,-160,5.5,1.0,W,O,1.0
842,2021-03-17 00:00:00,Wednesday,2020,Jets,Canadiens,home,2-0,1-1,0-2,4-3,-110,5.5,1.0,W,O,1.0
843,2021-03-17 00:00:00,Wednesday,2020,Canadiens,Jets,away,0-2,1-1,2-0,3-4,100,5.5,-1.0,L,O,1.0
844,2021-03-17 00:00:00,Wednesday,2020,Flames,Oilers,home,0-2,1-1,2-4,3-7,-120,6.0,-4.0,L,O,0.0
845,2021-03-17 00:00:00,Wednesday,2020,Oilers,Flames,away,2-0,1-1,4-2,7-3,100,6.0,4.0,W,O,0.0
846,2021-03-17 00:00:00,Wednesday,2020,Rangers,Flyers,home,2-0,7-0,0-0,9-0,100,6.0,9.0,W,O,0.0
847,2021-03-17 00:00:00,Wednesday,2020,Flyers,Rangers,away,0-2,0-7,0-0,0-9,-110,6.0,-9.0,L,O,0.0
848,2021-03-17 00:00:00,Wednesday,2020,Senators,Canucks,home,0-2,1-0,1-0,2-3,135,6.5,-1.0,L,U,1.0
849,2021-03-17 00:00:00,Wednesday,2020,Canucks,Senators,away,2-0,0-1,0-1,3-2,-155,6.5,1.0,W,U,1.0
850,2021-03-17 00:00:00,Wednesday,2020,Knights,Sharks,home,1-0,0-3,4-1,5-4,-230,6.0,1.0,W,O,0.0
851,2021-03-17 00:00:00,Wednesday,2020,Sharks,Knights,away,0-1,3-0,1-4,4-5,198,6.0,-1.0,L,O,0.0
852,2021-03-17 00:00:00,Wednesday,2020,Kings,Blues,home,3-0,0-1,1-0,4-1,120,5.5,3.0,W,U,0.0
853,2021-03-17 00:00:00,Wednesday,2020,Blues,Kings,away,0-3,1-0,0-1,1-4,-133,5.5,-3.0,L,U,0.0
854,2021-03-18 00:00:00,Thursday,2020,Devils,Penguins,home,1-0,2-1,0-1,3-2,145,5.5,1.0,W,U,0.0
855,2021-03-18 00:00:00,Thursday,2020,Penguins,Devils,away,0-1,1-2,1-0,2-3,-161,5.5,-1.0,L,U,0.0
856,2021-03-18 00:00:00,Thursday,2020,Oilers,Jets,home,0-0,2-1,0-0,2-1,-150,6.5,1.0,W,U,0.0
857,2021-03-18 00:00:00,Thursday,2020,Jets,Oilers,away,0-0,1-2,0-0,1-2,136,6.5,-1.0,L,U,0.0
858,2021-03-18 00:00:00,Thursday,2020,Avalanche,Wild,home,2-0,1-1,2-0,5-1,-160,5.5,4.0,W,O,0.0
859,2021-03-18 00:00:00,Thursday,2020,Wild,Avalanche,away,0-2,1-1,0-2,1-5,144,5.5,-4.0,L,O,0.0
860,2021-03-18 00:00:00,Thursday,2020,Sabres,Bruins,home,0-1,1-2,0-1,1-4,220,5.5,-3.0,L,U,0.0
861,2021-03-18 00:00:00,Thursday,2020,Bruins,Sabres,away,1-0,2-1,1-0,4-1,-250,5.5,3.0,W,U,0.0
862,2021-03-18 00:00:00,Thursday,2020,Islanders,Flyers,home,0-0,0-3,3-1,3-4,-150,5.5,-1.0,L,O,0.0
863,2021-03-18 00:00:00,Thursday,2020,Flyers,Islanders,away,0-0,3-0,1-3,4-3,130,5.5,1.0,W,O,0.0
864,2021-03-18 00:00:00,Thursday,2020,Hurricanes,Blue Jackets,home,0-1,2-1,0-0,2-3,-200,5.5,-1.0,L,U,1.0
865,2021-03-18 00:00:00,Thursday,2020,Blue Jackets,Hurricanes,away,1-0,1-2,0-0,3-2,170,5.5,1.0,W,U,1.0
866,2021-03-18 00:00:00,Thursday,2020,Lightning,Blackhawks,home,2-2,0-0,2-0,4-2,-266,6.0,2.0,W,P,0.0
867,2021-03-18 00:00:00,Thursday,2020,Blackhawks,Lightning,away,2-2,0-0,0-2,2-4,228,6.0,-2.0,L,P,0.0
868,2021-03-18 00:00:00,Thursday,2020,Panthers,Predators,home,1-0,0-1,0-1,1-2,-210,6.0,-1.0,L,U,0.0
869,2021-03-18 00:00:00,Thursday,2020,Predators,Panthers,away,0-1,1-0,1-0,2-1,180,6.0,1.0,W,U,0.0
870,2021-03-18 00:00:00,Thursday,2020,Red Wings,Stars,home,1-0,1-0,1-2,3-2,165,5.5,1.0,W,U,0.0
871,2021-03-18 00:00:00,Thursday,2020,Stars,Red Wings,away,0-1,0-1,2-1,2-3,-184,5.5,-1.0,L,U,0.0
872,2021-03-18 00:00:00,Thursday,2020,Ducks,Coyotes,home,0-2,2-0,0-0,3-2,110,5.5,1.0,W,U,1.0
873,2021-03-18 00:00:00,Thursday,2020,Coyotes,Ducks,away,2-0,0-2,0-0,2-3,-121,5.5,-1.0,L,U,1.0
874,2021-03-19 00:00:00,Friday,2020,Capitals,Rangers,home,0-1,0-0,2-0,2-1,-135,6.5,1.0,W,U,0.0
875,2021-03-19 00:00:00,Friday,2020,Rangers,Capitals,away,1-0,0-0,0-2,1-2,122,6.5,-1.0,L,U,0.0
876,2021-03-19 00:00:00,Friday,2020,Canadiens,Canucks,home,1-0,0-2,1-0,2-3,-180,6.0,-1.0,L,U,1.0
877,2021-03-19 00:00:00,Friday,2020,Canucks,Canadiens,away,0-1,2-0,0-1,3-2,160,6.0,1.0,W,U,1.0
878,2021-03-19 00:00:00,Friday,2020,Maple Leafs,Flames,home,2-3,1-1,0-0,3-4,-160,6.0,-1.0,L,O,0.0
879,2021-03-19 00:00:00,Friday,2020,Flames,Maple Leafs,away,3-2,1-1,0-0,4-3,135,6.0,1.0,W,O,0.0
880,2021-03-19 00:00:00,Friday,2020,Kings,Knights,home,1-2,1-1,0-1,2-4,140,5.5,-2.0,L,O,0.0
881,2021-03-19 00:00:00,Friday,2020,Knights,Kings,away,2-1,1-1,1-0,4-2,-161,5.5,2.0,W,O,0.0
882,2021-03-19 00:00:00,Friday,2020,Sharks,Blues,home,0-0,1-0,0-1,1-2,125,6.0,-1.0,L,U,1.0
883,2021-03-19 00:00:00,Friday,2020,Blues,Sharks,away,0-0,0-1,1-0,2-1,-145,6.0,1.0,W,U,1.0
884,2021-03-20 00:00:00,Saturday,2020,Oilers,Jets,home,1-2,0-0,3-0,4-2,-130,6.0,2.0,W,P,0.0
885,2021-03-20 00:00:00,Saturday,2020,Jets,Oilers,away,2-1,0-0,0-3,2-4,118,6.0,-2.0,L,P,0.0
886,2021-03-20 00:00:00,Saturday,2020,Avalanche,Wild,home,2-0,3-0,1-0,6-0,-175,5.5,6.0,W,O,0.0
887,2021-03-20 00:00:00,Saturday,2020,Wild,Avalanche,away,0-2,0-3,0-1,0-6,158,5.5,-6.0,L,O,0.0
888,2021-03-20 00:00:00,Saturday,2020,Islanders,Flyers,home,4-1,0-0,2-0,6-1,-130,5.5,5.0,W,O,0.0
889,2021-03-20 00:00:00,Saturday,2020,Flyers,Islanders,away,1-4,0-0,0-2,1-6,118,5.5,-5.0,L,O,0.0
890,2021-03-20 00:00:00,Saturday,2020,Hurricanes,Blue Jackets,home,0-0,1-0,1-2,2-3,-185,5.5,-1.0,L,U,1.0
891,2021-03-20 00:00:00,Saturday,2020,Blue Jackets,Hurricanes,away,0-0,0-1,2-1,3-2,165,5.5,1.0,W,U,1.0
892,2021-03-20 00:00:00,Saturday,2020,Lightning,Blackhawks,home,1-0,3-0,0-1,4-1,-250,6.0,3.0,W,U,0.0
893,2021-03-20 00:00:00,Saturday,2020,Blackhawks,Lightning,away,0-1,0-3,1-0,1-4,215,6.0,-3.0,L,U,0.0
894,2021-03-20 00:00:00,Saturday,2020,Panthers,Predators,home,0-0,1-0,1-0,2-0,-200,6.0,2.0,W,U,0.0
895,2021-03-20 00:00:00,Saturday,2020,Predators,Panthers,away,0-0,0-1,0-1,0-2,180,6.0,-2.0,L,U,0.0
896,2021-03-20 00:00:00,Saturday,2020,Red Wings,Stars,home,0-0,0-1,0-2,0-3,170,5.5,-3.0,L,U,0.0
897,2021-03-20 00:00:00,Saturday,2020,Stars,Red Wings,away,0-0,1-0,2-0,3-0,-200,5.5,3.0,W,U,0.0
898,2021-03-20 00:00:00,Saturday,2020,Canadiens,Canucks,home,1-0,2-2,1-2,5-4,-185,6.0,1.0,W,O,1.0
899,2021-03-20 00:00:00,Saturday,2020,Canucks,Canadiens,away,0-1,2-2,2-1,4-5,166,6.0,-1.0,L,O,1.0
900,2021-03-20 00:00:00,Saturday,2020,Maple Leafs,Flames,home,1-0,1-0,0-0,2-0,-175,6.0,2.0,W,U,0.0
901,2021-03-20 00:00:00,Saturday,2020,Flames,Maple Leafs,away,0-1,0-1,0-0,0-2,158,6.0,-2.0,L,U,0.0
902,2021-03-20 00:00:00,Saturday,2020,Sharks,Blues,home,1-2,1-0,0-3,2-5,120,6.0,-3.0,L,O,0.0
903,2021-03-20 00:00:00,Saturday,2020,Blues,Sharks,away,2-1,0-1,3-0,5-2,-141,6.0,3.0,W,O,0.0
904,2021-03-21 00:00:00,Sunday,2020,Kings,Knights,home,0-0,2-0,1-1,3-1,150,5.5,2.0,W,U,0.0
905,2021-03-21 00:00:00,Sunday,2020,Knights,Kings,away,0-0,0-2,1-1,1-3,-166,5.5,-2.0,L,U,0.0
906,2021-03-21 00:00:00,Sunday,2020,Lightning,Panthers,home,1-1,1-1,3-1,5-3,-140,6.0,2.0,W,O,0.0
907,2021-03-21 00:00:00,Sunday,2020,Panthers,Lightning,away,1-1,1-1,1-3,3-5,127,6.0,-2.0,L,O,0.0
908,2021-03-21 00:00:00,Sunday,2020,Penguins,Devils,home,1-0,0-1,0-0,1-2,-200,5.5,-1.0,L,U,1.0
909,2021-03-21 00:00:00,Sunday,2020,Devils,Penguins,away,0-1,1-0,0-0,2-1,175,5.5,1.0,W,U,1.0
910,2021-03-21 00:00:00,Sunday,2020,Stars,Predators,home,2-1,1-1,0-1,3-4,-185,5.5,-1.0,L,O,1.0
911,2021-03-21 00:00:00,Sunday,2020,Predators,Stars,away,1-2,1-1,1-0,4-3,165,5.5,1.0,W,O,1.0
912,2021-03-22 00:00:00,Monday,2020,Wild,Ducks,home,0-0,1-1,1-0,2-1,-256,5.5,1.0,W,U,0.0
913,2021-03-22 00:00:00,Monday,2020,Ducks,Wild,away,0-0,1-1,0-1,1-2,220,5.5,-1.0,L,U,0.0
914,2021-03-22 00:00:00,Monday,2020,Rangers,Sabres,home,0-0,3-1,2-2,5-3,-250,5.5,2.0,W,O,0.0
915,2021-03-22 00:00:00,Monday,2020,Sabres,Rangers,away,0-0,1-3,2-2,3-5,215,5.5,-2.0,L,O,0.0
916,2021-03-22 00:00:00,Monday,2020,Blue Jackets,Hurricanes,home,0-1,0-2,0-0,0-3,140,5.5,-3.0,L,U,0.0
917,2021-03-22 00:00:00,Monday,2020,Hurricanes,Blue Jackets,away,1-0,2-0,0-0,3-0,-161,5.5,3.0,W,U,0.0
918,2021-03-22 00:00:00,Monday,2020,Senators,Flames,home,1-0,0-0,1-1,2-1,155,6.0,1.0,W,U,0.0
919,2021-03-22 00:00:00,Monday,2020,Flames,Senators,away,0-1,0-0,1-1,1-2,-172,6.0,-1.0,L,U,0.0
920,2021-03-22 00:00:00,Monday,2020,Canucks,Jets,home,0-1,0-0,0-3,0-4,110,6.0,-4.0,L,U,0.0
921,2021-03-22 00:00:00,Monday,2020,Jets,Canucks,away,1-0,0-0,3-0,4-0,-130,6.0,4.0,W,U,0.0
922,2021-03-22 00:00:00,Monday,2020,Coyotes,Avalanche,home,0-2,0-1,1-2,1-5,215,5.5,-4.0,L,O,0.0
923,2021-03-22 00:00:00,Monday,2020,Avalanche,Coyotes,away,2-0,1-0,2-1,5-1,-260,5.5,4.0,W,O,0.0
924,2021-03-22 00:00:00,Monday,2020,Sharks,Kings,home,1-0,0-1,1-0,2-1,-125,5.5,1.0,W,U,0.0
925,2021-03-22 00:00:00,Monday,2020,Kings,Sharks,away,0-1,1-0,0-1,1-2,113,5.5,-1.0,L,U,0.0
926,2021-03-22 00:00:00,Monday,2020,Flyers,Islanders,home,0-0,1-0,0-1,1-2,100,5.5,-1.0,L,U,1.0
927,2021-03-22 00:00:00,Monday,2020,Islanders,Flyers,away,0-0,0-1,1-0,2-1,-120,5.5,1.0,W,U,1.0
928,2021-03-22 00:00:00,Monday,2020,Knights,Blues,home,1-0,0-1,4-0,5-1,-130,5.5,4.0,W,O,0.0
929,2021-03-22 00:00:00,Monday,2020,Blues,Knights,away,0-1,1-0,0-4,1-5,118,5.5,-4.0,L,O,0.0
930,2021-03-23 00:00:00,Tuesday,2020,Blackhawks,Panthers,home,2-0,1-1,0-1,3-2,145,6.5,1.0,W,U,0.0
931,2021-03-23 00:00:00,Tuesday,2020,Panthers,Blackhawks,away,0-2,1-1,1-0,2-3,-161,6.5,-1.0,L,U,0.0
932,2021-03-23 00:00:00,Tuesday,2020,Predators,Red Wings,home,1-0,1-0,0-0,2-0,-169,5.5,2.0,W,U,0.0
933,2021-03-23 00:00:00,Tuesday,2020,Red Wings,Predators,away,0-1,0-1,0-0,0-2,152,5.5,-2.0,L,U,0.0
934,2021-03-23 00:00:00,Tuesday,2020,Stars,Lightning,home,1-0,0-2,0-0,1-2,155,5.5,-1.0,L,U,0.0
935,2021-03-23 00:00:00,Tuesday,2020,Lightning,Stars,away,0-1,2-0,0-0,2-1,-175,5.5,1.0,W,U,0.0
936,2021-03-23 00:00:00,Tuesday,2020,Flyers,Devils,home,1-2,0-2,2-0,3-4,-155,6.0,-1.0,L,O,0.0
937,2021-03-23 00:00:00,Tuesday,2020,Devils,Flyers,away,2-1,2-0,0-2,4-3,135,6.0,1.0,W,O,0.0
938,2021-03-23 00:00:00,Tuesday,2020,Coyotes,Avalanche,home,2-2,0-1,2-1,5-4,200,5.5,1.0,W,O,1.0
939,2021-03-23 00:00:00,Tuesday,2020,Avalanche,Coyotes,away,2-2,1-0,1-2,4-5,-224,5.5,-1.0,L,O,1.0
940,2021-03-24 00:00:00,Wednesday,2020,Wild,Ducks,home,2-1,1-1,0-0,3-2,-263,5.5,1.0,W,U,0.0
941,2021-03-24 00:00:00,Wednesday,2020,Ducks,Wild,away,1-2,1-1,0-0,2-3,226,5.5,-1.0,L,U,0.0
942,2021-03-24 00:00:00,Wednesday,2020,Penguins,Sabres,home,2-1,2-0,1-1,5-2,-278,6.0,3.0,W,O,0.0
943,2021-03-24 00:00:00,Wednesday,2020,Sabres,Penguins,away,1-2,0-2,1-1,2-5,238,6.0,-3.0,L,O,0.0
944,2021-03-24 00:00:00,Wednesday,2020,Senators,Flames,home,0-0,0-1,3-0,3-1,160,6.0,2.0,W,U,0.0
945,2021-03-24 00:00:00,Wednesday,2020,Flames,Senators,away,0-0,1-0,0-3,1-3,-178,6.0,-2.0,L,U,0.0
946,2021-03-24 00:00:00,Wednesday,2020,Canucks,Jets,home,0-0,0-3,1-2,1-5,115,5.5,-4.0,L,O,0.0
947,2021-03-24 00:00:00,Wednesday,2020,Jets,Canucks,away,0-0,3-0,2-1,5-1,-135,5.5,4.0,W,O,0.0
948,2021-03-24 00:00:00,Wednesday,2020,Sharks,Kings,home,0-0,2-1,2-1,4-2,-105,5.5,2.0,W,O,0.0
949,2021-03-24 00:00:00,Wednesday,2020,Kings,Sharks,away,0-0,1-2,1-2,2-4,-105,5.5,-2.0,L,O,0.0
950,2021-03-25 00:00:00,Thursday,2020,Predators,Red Wings,home,4-1,1-0,2-0,7-1,-179,5.5,6.0,W,O,0.0
951,2021-03-25 00:00:00,Thursday,2020,Red Wings,Predators,away,1-4,0-1,0-2,1-7,161,5.5,-6.0,L,O,0.0
952,2021-03-25 00:00:00,Thursday,2020,Stars,Lightning,home,0-0,3-2,1-1,4-3,155,5.5,1.0,W,O,0.0
953,2021-03-25 00:00:00,Thursday,2020,Lightning,Stars,away,0-0,2-3,1-1,3-4,-172,5.5,-1.0,L,O,0.0
954,2021-03-25 00:00:00,Thursday,2020,Avalanche,Knights,home,0-1,4-0,1-0,5-1,-175,5.5,4.0,W,O,0.0
955,2021-03-25 00:00:00,Thursday,2020,Knights,Avalanche,away,1-0,0-4,0-1,1-5,158,5.5,-4.0,L,O,0.0
956,2021-03-25 00:00:00,Thursday,2020,Bruins,Islanders,home,2-0,0-1,1-2,3-4,-125,5.0,-1.0,L,O,1.0
957,2021-03-25 00:00:00,Thursday,2020,Islanders,Bruins,away,0-2,1-0,2-1,4-3,105,5.0,1.0,W,O,1.0
958,2021-03-25 00:00:00,Thursday,2020,Flyers,Rangers,home,0-3,2-3,1-2,3-8,110,6.5,-5.0,L,O,0.0
959,2021-03-25 00:00:00,Thursday,2020,Rangers,Flyers,away,3-0,3-2,2-1,8-3,-130,6.5,5.0,W,O,0.0
960,2021-03-25 00:00:00,Thursday,2020,Capitals,Devils,home,1-1,2-1,1-1,4-3,-200,6.0,1.0,W,O,0.0
961,2021-03-25 00:00:00,Thursday,2020,Devils,Capitals,away,1-1,1-2,1-1,3-4,180,6.0,-1.0,L,O,0.0
962,2021-03-25 00:00:00,Thursday,2020,Blue Jackets,Hurricanes,home,0-0,1-2,2-1,3-4,150,5.5,-1.0,L,O,1.0
963,2021-03-25 00:00:00,Thursday,2020,Hurricanes,Blue Jackets,away,0-0,2-1,1-2,4-3,-169,5.5,1.0,W,O,1.0
964,2021-03-25 00:00:00,Thursday,2020,Senators,Maple Leafs,home,1-0,0-1,1-1,2-3,257,6.5,-1.0,L,U,1.0
965,2021-03-25 00:00:00,Thursday,2020,Maple Leafs,Senators,away,0-1,1-0,1-1,3-2,-298,6.5,1.0,W,U,1.0
966,2021-03-25 00:00:00,Thursday,2020,Penguins,Sabres,home,1-0,1-0,2-0,4-0,-330,6.0,4.0,W,U,0.0
967,2021-03-25 00:00:00,Thursday,2020,Sabres,Penguins,away,0-1,0-1,0-2,0-4,281,6.0,-4.0,L,U,0.0
968,2021-03-25 00:00:00,Thursday,2020,Wild,Blues,home,0-0,2-0,0-0,2-0,-120,5.5,2.0,W,U,0.0
969,2021-03-25 00:00:00,Thursday,2020,Blues,Wild,away,0-0,0-2,0-0,0-2,109,5.5,-2.0,L,U,0.0
970,2021-03-26 00:00:00,Friday,2020,Blues,Ducks,home,0-0,0-2,1-2,1-4,-200,5.5,-3.0,L,U,0.0
971,2021-03-26 00:00:00,Friday,2020,Ducks,Blues,away,0-0,2-0,2-1,4-1,175,5.5,3.0,W,U,0.0
972,2021-03-26 00:00:00,Friday,2020,Flames,Jets,home,0-1,0-1,2-1,2-3,-120,5.5,-1.0,L,U,0.0
973,2021-03-26 00:00:00,Friday,2020,Jets,Flames,away,1-0,1-0,1-2,3-2,100,5.5,1.0,W,U,0.0
974,2021-03-26 00:00:00,Friday,2020,Capitals,Devils,home,2-0,0-0,2-0,4-0,-220,6.0,4.0,W,U,0.0
975,2021-03-26 00:00:00,Friday,2020,Devils,Capitals,away,0-2,0-0,0-2,0-4,196,6.0,-4.0,L,U,0.0
976,2021-03-26 00:00:00,Friday,2020,Coyotes,Sharks,home,1-0,1-1,3-1,5-2,-105,5.5,3.0,W,O,0.0
977,2021-03-26 00:00:00,Friday,2020,Sharks,Coyotes,away,0-1,1-1,1-3,2-5,-105,5.5,-3.0,L,O,0.0
978,2021-03-27 00:00:00,Saturday,2020,Stars,Panthers,home,2-2,0-1,1-0,3-4,-135,5.5,-1.0,L,O,1.0
979,2021-03-27 00:00:00,Saturday,2020,Panthers,Stars,away,2-2,1-0,0-1,4-3,115,5.5,1.0,W,O,1.0
980,2021-03-27 00:00:00,Saturday,2020,Flames,Jets,home,2-0,0-2,2-0,4-2,-125,6.0,2.0,W,P,0.0
981,2021-03-27 00:00:00,Saturday,2020,Jets,Flames,away,0-2,2-0,0-2,2-4,113,6.0,-2.0,L,P,0.0
982,2021-03-27 00:00:00,Saturday,2020,Avalanche,Knights,home,2-1,0-1,0-0,2-3,-185,5.5,-1.0,L,U,1.0
983,2021-03-27 00:00:00,Saturday,2020,Knights,Avalanche,away,1-2,1-0,0-0,3-2,165,5.5,1.0,W,U,1.0
984,2021-03-27 00:00:00,Saturday,2020,Flyers,Rangers,home,0-1,1-0,1-0,2-1,110,6.5,1.0,W,U,0.0
985,2021-03-27 00:00:00,Saturday,2020,Rangers,Flyers,away,1-0,0-1,0-1,1-2,-121,6.5,-1.0,L,U,0.0
986,2021-03-27 00:00:00,Saturday,2020,Hurricanes,Lightning,home,0-2,3-0,1-1,4-3,115,5.5,1.0,W,O,0.0
